"photonchargeMean";"arrivalTimeMean";"phChargeShower_mean";"phChargeShower_kurtosis";"phChargeShower_variance";"phChargeShower_skewness";"arrTimeShower_mean";"arrTimeShower_kurtosis";"arrTimeShower_variance";"arrTimeShower_skewness";"numPixelInShower";"Size";"Length";"Width";"numIslands";"Delta";"COGx";"COGy";"M3Long";"M3Trans";"M4Long";"M4Trans";"Disp";"Concentration_onePixel";"Concentration_twoPixel";"ConcCore";"concCOG";"Slope_long";"Slope_trans";"Timespread";"Timespread_weighted";"Alpha";"Distance";"CosDeltaAlpha";"Theta";"ID";"confidence(proton)";"confidence(gamma)";"prediction(label)"
0.9161989;59.0802;12.67466;4.237904;64.45639;1.934049;61.11186;9.566552;0.8320904;-2.725753;21.0;266.1678;18.36826;5.62431;1.0;-1.116077;-44.96928;-98.26473;-0.4013817;0.09859698;2.399718;2.458096;81.8271;0.1426958;0.2466172;0.3339827;0.2804339;-0.02474986;-0.01561118;0.8902062;0.599474;0.8839035;108.0657;0.6341378;172.0141;8361.0;0.9048295167444755;0.09517048325552452;"proton"
0.7546391;56.50408;7.657138;-0.9924689;5.073907;0.1754246;60.03194;0.8634135;0.1345683;-0.5538238;12.0;91.88565;9.348136;7.831975;1.0;0.8430048;-65.05329;-25.79957;-0.1603589;-0.4207162;2.409591;2.393503;19.12852;0.1263944;0.2379007;0.4693017;0.3140536;-0.005793843;0.009505216;0.3512182;0.3269754;0.4654404;69.98249;-0.893624;53.58105;8362.0;0.282110998998641;0.717889001001359;"gamma"
0.8768809;57.17688;7.510279;-0.9073383;2.439831;-0.01281774;61.47299;0.3398176;5.437403;0.6234334;14.0;105.1439;14.40935;9.136697;1.0;-0.1941285;78.00298;23.52887;-0.07348483;0.7196545;1.913282;2.41732;43.15649;0.09779125;0.1876379;0.321602;0.112222;-0.09538113;-0.100876;2.247002;2.202924;-0.4870898;81.47437;0.8836987;121.3053;8363.0;0.9190962448435058;0.08090375515649414;"proton"
0.8132247;57.4726;10.22024;3.373162;41.95737;1.972395;61.97568;15.60275;2.408905;3.779779;19.0;194.1846;14.35617;6.62016;1.0;-1.014163;-8.211974;-138.4087;0.1603354;0.01219915;2.335865;2.2675;63.55351;0.1407404;0.2765142;0.5086294;0.2821563;0.03257265;-0.0508181;1.510669;1.099966;0.6158948;138.6521;0.8162569;94.22326;8364.0;0.9059150297820492;0.09408497021795081;"proton"
0.8828869;57.51554;7.554332;4.384525;6.114697;1.818839;62.59298;1.710924;0.3800685;1.176918;21.0;158.641;21.53392;9.687231;2.0;0.6546267;50.44053;-6.929049;1.11134;0.8763325;3.64873;3.492767;64.8836;0.09757711;0.1692591;0.4224483;0.148248;0.02054734;0.003149688;0.6016394;0.6156079;0.791143;50.91423;0.703033;46.44571;8365.0;0.8973893093576041;0.10261069064239592;"proton"
0.9251036;58.2939;10.39333;0.07771334;21.21416;0.911631;61.9654;1.154255;1.006362;0.4771139;30.0;311.7999;18.58767;9.131917;1.0;0.62147;65.57446;119.7494;-0.09147904;0.1426486;2.156284;2.252043;59.99737;0.06971974;0.132373;0.4080552;0.1216116;-0.01777876;0.009579844;0.9863144;0.8490441;-0.4483297;136.5282;0.9011724;192.3622;8366.0;0.948149999497667;0.051850000502332926;"proton"
0.9942682;57.77446;11.26219;4.347646;38.49558;1.749066;62.2781;0.3624631;1.221207;-0.3583898;25.0;281.5547;13.82991;8.982825;1.0;1.201055;58.65688;-81.67425;-0.1605188;0.005043531;2.471884;2.606514;41.33543;0.1141512;0.1939761;0.4277248;0.2418824;0.01672855;-0.02110867;1.082755;1.025395;-0.9925655;100.555;-0.5465433;85.30259;8367.0;0.9187642319457403;0.08123576805425962;"proton"
0.8950497;57.89788;11.53975;0.103897;41.86644;1.034653;61.888;1.958992;0.6418741;0.6016216;21.0;242.3348;14.89767;7.086863;1.0;-0.5941537;-114.2729;-103.5227;-0.06939886;0.1814481;2.369433;3.085832;61.83561;0.1087881;0.2106657;0.4547854;0.2894967;0.004592831;-0.01142884;0.7818623;0.6089655;-1.330233;154.1922;-0.23825;151.8409;8368.0;0.9315591739239056;0.0684408260760944;"proton"
1.155497;58.37968;13.43973;0.02157592;91.34937;1.19059;62.14091;0.760631;0.5755077;0.4631614;38.0;510.7099;24.04828;8.077337;1.0;1.487255;74.66541;19.56223;-0.8371729;0.6510576;3.167591;3.177993;78.32631;0.07056844;0.1393195;0.4755883;0.1793288;-0.02090746;0.009105536;0.7485738;0.5905837;1.231016;77.18552;0.3332802;126.9741;8369.0;0.8953202736319941;0.10467972636800595;"proton"
1.039879;57.76288;9.090626;-0.05563604;14.29421;0.7825671;64.22416;0.1834398;10.36099;-0.09548523;37.0;336.3531;21.72682;9.925454;1.0;-1.491237;119.8477;57.23792;-0.09875825;-0.439097;2.230938;2.558296;64.06153;0.05368862;0.1073352;0.3562465;0.1035141;-0.104105;0.0120347;3.175053;2.683077;1.204797;132.8144;-0.3578827;125.1143;8370.0;0.9645044497507445;0.03549555024925557;"proton"
1.006886;58.66159;9.343883;1.17833;13.33144;1.216462;63.12864;3.014065;9.178947;-0.6081054;30.0;280.3165;24.7231;8.858592;1.0;0.230856;-13.46945;-137.786;0.3780383;-0.2708142;1.912345;2.37154;75.68065;0.07118007;0.1318296;0.374982;0.1453617;0.06743727;0.04376365;2.978755;2.709316;-1.242494;138.4428;-0.3224368;177.9062;8371.0;0.9671192696178071;0.03288073038219275;"proton"
0.806048;58.16371;8.019589;-0.1244881;6.689582;0.9952552;60.23249;0.8172362;0.5610218;1.112771;11.0;88.21547;13.69582;5.646656;1.0;0.02423889;-14.8175;39.29992;0.09272936;-0.3468828;1.551603;2.1214;69.31445;0.1480982;0.2824043;0.2380778;0.1907779;-0.03895133;-0.006880944;0.7141567;0.8144127;1.23448;42.0005;-0.3300117;92.14132;8372.0;0.8131647714249729;0.1868352285750271;"proton"
1.031108;58.04855;11.06109;0.1000878;20.19531;0.6536284;64.65864;0.01417543;0.4377552;-0.001986242;39.0;431.3824;22.93096;9.511846;1.0;0.3660296;-81.88654;-73.87008;-0.2862477;-0.3084856;2.255381;2.580534;69.01806;0.05222638;0.1013611;0.3382788;0.1158092;0.01377627;7.944133E-4;0.6530932;0.633721;-0.367946;110.2823;-0.9330681;52.16935;8373.0;0.9522892008272587;0.047710799172741354;"proton"
0.9205059;59.19827;6.924548;-0.3305924;3.963466;0.7146178;63.15364;-1.751353;4.35947;-0.008183774;12.0;83.09457;16.03105;5.682099;1.0;1.239443;-23.24706;-125.1868;0.1860951;0.1754483;1.721498;2.482691;76.13695;0.1310249;0.245781;0.2594274;0.2048661;0.111084;0.09741107;1.999045;1.915066;-0.1477463;127.327;-0.9891054;202.9442;8374.0;0.7828256056015815;0.21717439439841843;"proton"
0.9363842;57.35142;8.146245;4.767342;9.179633;1.890006;61.28764;7.728624;1.565314;2.360144;22.0;179.2174;18.648;8.340051;1.0;-1.376822;-74.61106;10.24675;-0.1523208;-0.9262645;2.276031;3.612769;65.19302;0.1006609;0.176756;0.3886381;0.1451538;0.01782085;0.08664281;1.22236;1.130264;-1.24034;75.31139;-0.3244748;82.07154;8375.0;0.9301003501088574;0.06989964989114254;"proton"
0.8646643;58.32404;7.408962;4.794191;5.980635;1.844644;59.98095;-0.8000601;1.458938;-0.4381978;15.0;111.1344;11.55229;7.579916;1.0;0.04136827;-63.26744;93.84544;0.07601102;-0.1651203;2.197644;1.888307;40.55491;0.1311002;0.2171387;0.3358206;0.2903595;0.01383794;5.752097E-4;1.166908;1.128489;1.018988;113.1801;-0.5242281;138.8051;8376.0;0.9486654595398231;0.05133454046017693;"proton"
1.014792;56.85056;8.512116;0.1012036;10.71355;0.8639139;60.45614;18.87619;1.441725;-3.945273;27.0;229.8271;20.19158;8.283287;1.0;1.342749;-36.598;-130.7035;0.3827241;0.1963718;2.274761;2.763751;69.55692;0.07278809;0.13656;0.2938037;0.1535389;0.003408403;-0.05369572;1.178273;1.002926;0.04496891;135.7307;-0.9989891;205.2411;8377.0;0.7612435999638565;0.2387564000361435;"proton"
0.7372369;57.4979;8.504424;-1.157053;5.128862;-0.0855543;60.14616;2.041087;0.07512921;-0.3299697;14.0;119.0619;21.62404;5.540811;1.0;1.367406;113.7054;-16.56805;0.07174841;0.3263146;1.681052;2.360951;87.71978;0.1000864;0.1983257;0.3620126;0.1932756;0.002600029;0.02262574;0.2641266;0.2661658;1.512098;114.9061;0.058665;140.4121;8378.0;0.9344294055576999;0.06557059444230012;"proton"
0.8659087;57.67836;9.137182;0.1520832;13.33321;0.8164181;60.78514;0.7885973;0.7021527;1.130216;15.0;137.0577;15.82937;6.36158;1.0;1.001211;-24.91972;115.7387;0.3189892;0.6458883;2.143028;3.875684;70.54171;0.1206424;0.2376487;0.3635909;0.2119156;0.03225689;-0.03872932;0.8095323;0.7974678;-0.7816578;118.3911;0.7097467;84.48472;8379.0;0.9400983862072323;0.059901613792767684;"proton"
0.7756287;57.37675;6.58391;3.466289;2.525767;1.828338;59.90753;0.2017963;0.4258499;0.4741772;11.0;72.42301;9.134477;6.966017;1.0;1.392811;-68.6463;-50.24726;0.1294535;0.02257195;2.387719;2.428597;27.99813;0.1458461;0.2585948;0.4331365;0.3325347;0.0135411;0.06188517;0.6222028;0.6002243;0.7609468;85.07116;-0.7241834;107.1017;8380.0;0.7112047660800732;0.28879523391992684;"proton"
0.7431247;57.1715;7.079161;3.366778;4.339255;1.582692;60.55747;-1.028205;0.2618046;0.1439424;11.0;77.87077;13.79883;5.74367;1.0;-0.6360258;-12.93869;36.01294;0.1082981;0.09593686;1.557255;2.216048;68.84827;0.1573302;0.2665958;0.3344561;0.2718039;0.02475729;0.01900642;0.4878567;0.5161922;0.5898535;38.26671;-0.8310222;102.8749;8381.0;0.6575468434902172;0.3424531565097829;"proton"
0.8294832;57.44167;8.716829;0.1537116;14.58254;0.9657606;61.19665;0.3799288;3.189618;0.9651071;15.0;130.7524;13.43074;6.805682;1.0;-0.006636174;-89.11917;-105.1108;0.1382964;-0.4207719;2.173023;2.383305;58.17692;0.1257812;0.2494946;0.3874666;0.2222582;-0.1039754;0.02876689;1.725392;1.660914;-0.8741826;137.806;-0.6416241;180.7292;8382.0;0.9214452183150764;0.07855478168492352;"proton"
0.8492547;58.06412;7.88892;1.819862;4.448931;0.9371737;60.93245;0.7047265;0.1276255;0.5273267;16.0;126.2227;18.3999;5.761551;1.0;-0.3450753;-62.59332;-73.71202;-0.1560624;-0.6522861;1.966869;2.973472;81.0095;0.1057898;0.1844209;0.3058442;0.2119313;0.003121693;-0.005630457;0.345903;0.3694554;-1.211865;96.70256;-0.3512737;102.0308;8383.0;0.955396459620576;0.04460354037942413;"proton"
0.8447593;57.54041;6.988182;1.297614;2.022104;0.8276134;60.47712;2.326193;0.2127914;1.40772;11.0;76.87;13.81188;5.370671;1.0;-1.28066;-29.20896;-71.66543;0.07362223;-0.1411812;1.633997;1.872343;72.07969;0.1317654;0.2346317;0.4702347;0.2469946;0.009116668;0.05602766;0.4398258;0.4598564;0.6771547;77.38926;0.7793587;49.89741;8384.0;0.8795295150602268;0.12047048493977311;"proton"
0.7949575;57.41113;7.501523;-1.321988;4.391885;0.3492974;61.34514;-0.6062893;1.556556;-0.2086176;16.0;120.0244;13.73753;8.725015;1.0;0.4942399;-119.0431;54.98401;0.260301;0.08554534;1.911909;1.782248;43.03363;0.09012205;0.1794036;0.3239418;0.1547255;-0.08339169;0.004258232;1.208003;1.155416;0.9269319;131.1278;-0.6002906;160.6896;8385.0;0.9155320626751033;0.0844679373248966;"proton"
0.8165701;56.68533;8.541818;-0.1062954;10.46489;0.8711841;60.90735;0.1554752;0.3077035;-0.4774002;13.0;111.0436;10.93357;7.311214;1.0;-0.1620081;62.00122;67.03831;-0.2808857;0.2531616;2.523542;1.986965;39.07421;0.1392023;0.2467884;0.3006632;0.3006632;0.03222623;5.579712E-4;0.5329484;0.493198;-0.9864217;91.31422;0.5516779;117.4814;8386.0;0.8285344894141596;0.17146551058584036;"proton"
1.068233;58.45013;10.01767;0.537736;23.14028;1.153506;61.98564;0.223319;1.739391;0.712897;37.0;370.6539;22.47488;9.798803;1.0;0.788731;64.12771;-14.88619;-0.4904386;0.1003425;2.450847;2.217837;66.51946;0.05933523;0.1153172;0.3450316;0.1170973;0.04765528;-0.01433158;1.300915;1.208504;1.016825;65.83283;0.526069;115.6126;8387.0;0.9194273227556627;0.08057267724433734;"proton"
0.9010015;56.44811;12.58151;4.444067;42.40466;1.785182;61.71057;1.43172;0.2600197;0.5893449;25.0;314.5379;18.81775;6.736856;1.0;-1.421383;17.91847;120.3332;-0.2508931;0.4665935;2.388997;2.545279;75.71685;0.1102701;0.1832767;0.3428956;0.1549875;-0.00713399;-0.02491674;0.4996188;0.4258236;0.2972346;121.66;-0.9561501;54.02441;8388.0;0.8787113025163447;0.12128869748365527;"proton"
0.8827611;57.89257;9.136564;0.2719929;15.32915;1.037107;61.20104;2.922962;0.8704562;1.450602;22.0;201.0044;16.54219;7.919979;1.0;-1.208925;-115.5377;-71.06223;0.0191955;-0.3610763;2.380016;3.18702;61.47333;0.09337389;0.1738288;0.4046637;0.1275735;0.03186147;0.001937207;0.9115317;0.7961873;1.38125;135.6421;0.1884131;137.9697;8389.0;0.9209360570837269;0.07906394291627308;"proton"
0.7198532;57.13676;8.02419;-1.12229;7.291883;0.4822345;60.00482;-0.4027272;0.09857855;-0.110749;12.0;96.29027;14.70753;5.693558;1.0;1.224773;115.4748;-2.956122;0.01584928;-0.5853625;1.832429;2.784963;72.28324;0.1280724;0.2547409;0.3450747;0.2575907;0.0101585;-3.509221E-4;0.3006055;0.269787;1.250368;115.5126;0.3149736;115.3612;8390.0;0.92764560510055;0.07235439489944999;"proton"
0.7706034;57.32695;7.343479;-1.318158;7.363322;0.5321875;59.90946;6.71073;0.1055272;-2.306054;11.0;80.77826;20.87578;5.586605;2.0;1.322049;17.08332;-4.135887;-0.1621935;0.01284732;1.455158;2.19422;86.37787;0.1455476;0.2858998;0.3260647;0.2002748;-9.435048E-4;-0.01532224;0.3097318;0.2719739;1.55958;17.57684;0.01121608;88.34104;8391.0;0.7978885605945458;0.20211143940545412;"proton"
0.9073861;57.55341;7.633982;0.9552576;5.409164;0.7107293;60.33606;-0.8613894;0.4861431;0.1689654;21.0;160.3136;15.4684;9.640259;1.0;1.187537;-68.58788;20.69581;0.1033027;-0.2492641;2.103836;2.200906;44.4371;0.08601203;0.1514839;0.3230045;0.1720744;-0.03450336;0.008513404;0.6804362;0.6494566;1.480591;71.64226;-0.09008332;87.64042;8392.0;0.9185780595115015;0.08142194048849849;"proton"
0.8222014;58.02291;9.480122;-1.632878;15.47337;0.1283583;61.92203;1.525532;1.908244;-0.07679797;12.0;113.7615;9.934238;6.820273;1.0;-1.047508;-116.5336;-101.6198;0.08726035;-0.6459159;1.979013;3.012289;36.96922;0.129403;0.2545493;0.3839169;0.2955198;0.1144037;-0.01969853;1.322582;1.379753;1.376944;154.6178;0.1926405;151.8916;8393.0;0.896926428373129;0.10307357162687107;"proton"
0.7785334;57.20518;7.285516;-0.1113403;3.802631;0.7068709;60.38465;-0.8435205;0.1143427;0.7312459;11.0;80.14067;10.93301;6.994846;1.0;0.7270932;-23.06444;32.20861;0.1753105;-0.09587004;1.683735;1.87972;42.48299;0.1369873;0.2633249;0.2844231;0.2844231;0.01218457;0.01952715;0.3224095;0.3019225;-1.46515;39.61518;0.10545;54.94751;8394.0;0.6217461168388416;0.3782538831611584;"proton"
0.8534771;57.79482;7.980737;1.194068;9.677371;1.153263;61.32798;-0.1590848;1.225892;0.7144312;21.0;167.5955;16.40648;8.867826;1.0;0.152932;-79.56096;-72.68924;-0.02435102;0.04883516;1.777139;2.011261;54.19255;0.09773305;0.1746024;0.4013339;0.1348856;-0.052163;-0.04020341;1.080517;0.9729426;-0.5873625;107.7667;-0.8324052;69.48204;8395.0;0.927473932159054;0.0725260678409459;"proton"
0.8612992;57.31538;7.528888;0.9528506;3.713368;0.7794042;61.1218;7.485725;6.71129;-2.446439;16.0;120.4622;20.62683;6.043461;1.0;-1.555284;-48.39319;8.462849;0.2556324;-0.1814541;1.983766;1.858339;83.38473;0.1013852;0.1833744;0.2908899;0.2061873;-0.01761095;0.1823586;2.508353;2.191007;-1.382158;49.12759;-0.1875219;104.4169;8396.0;0.9426891587172771;0.057310841282722826;"proton"
0.940315;59.00429;11.12656;0.7162484;40.9945;1.192333;62.70028;-1.126162;1.185047;-0.3872278;30.0;333.7967;13.91726;10.56904;1.0;-0.6981012;51.57885;-141.2361;0.2525988;0.2036626;2.278965;2.766829;28.37409;0.08660803;0.1552453;0.4119382;0.1969354;-0.05767583;-0.01822695;1.070301;1.041358;0.5225473;150.3596;0.8665506;126.5667;8397.0;0.9511520271374605;0.048847972862539564;"proton"
0.777459;57.56707;8.062593;1.370809;7.232081;1.105636;61.33006;-0.1270444;0.5382949;0.5617222;20.0;161.2519;22.18897;5.477801;1.0;0.8723964;120.1602;55.53391;-0.05383159;0.1445023;1.866154;2.43232;88.8241;0.09484603;0.1695091;0.4524331;0.1885159;-0.02748324;0.01623843;0.7151085;0.6783761;0.4394718;132.3726;0.9049765;216.0866;8398.0;0.8879007397128931;0.11209926028710697;"proton"
0.8221532;58.40245;8.686665;1.388819;17.06153;1.25306;60.77902;0.004500713;0.6265763;0.3018234;16.0;138.9866;11.54503;7.125868;1.0;1.570106;32.45429;147.4224;0.01045355;-0.4517589;2.563804;2.213529;45.14461;0.1381017;0.2401864;0.3454794;0.3011149;0.04751658;-0.008488132;0.7664302;0.6633995;0.2159986;150.9524;0.9767629;107.294;8399.0;0.7760101246738733;0.22398987532612671;"proton"
0.7426372;56.71987;8.871633;-0.2130907;7.526529;0.7490057;60.74971;-1.428117;0.5678438;0.3677276;13.0;115.3312;17.33994;4.611976;1.0;-1.304703;-81.92514;-106.3233;0.1550032;0.05915612;1.74723;1.873688;86.571;0.1235304;0.2347446;0.2145206;0.1836424;0.03674151;-1.377684E-4;0.7239913;0.7369291;0.922604;134.2251;0.6037464;107.144;8400.0;0.9440249172041087;0.05597508279589126;"proton"
0.9577237;56.92624;8.552831;0.401114;11.92038;0.9639727;61.21955;4.105021;5.345111;-1.551852;25.0;213.8208;20.14265;7.917024;1.0;-0.1855646;84.31895;88.54606;-0.1332301;-0.1703752;1.976641;2.209334;71.58395;0.08161513;0.1491984;0.4420937;0.1124154;0.05242941;0.09432952;2.265239;1.958501;-0.9954112;122.2706;0.5441579;172.0464;8401.0;0.9400235164887647;0.059976483511235246;"proton"
1.171471;57.59004;15.28848;-0.2441983;109.6202;0.9515446;61.31514;16.42093;1.059248;-3.102223;43.0;657.4046;23.47852;8.221338;1.0;0.9743289;-119.7817;-59.7683;-0.2783964;0.06851474;2.422686;2.821098;76.64163;0.0661515;0.121633;0.3739961;0.1197869;-0.01609159;-0.02699504;1.01716;0.7163172;0.5115001;133.8652;-0.8720112;76.81655;8402.0;0.9397573581487102;0.06024264185128978;"proton"
1.006376;56.97437;10.02733;2.101911;21.69134;1.321888;60.58235;-0.7614402;0.1470362;-0.401159;27.0;270.7378;17.20712;8.362849;1.0;0.9332275;-61.52949;-21.07761;0.07000496;0.1142059;2.265832;2.059497;60.61986;0.09027291;0.1549537;0.409116;0.1636658;0.002218061;0.008937576;0.376285;0.352573;0.6031951;65.03955;-0.8235273;119.9947;8403.0;0.7983805037260124;0.20161949627398754;"proton"
1.143307;56.46315;16.85393;0.8694891;174.5245;1.390725;62.20856;0.9843435;0.2031058;0.9829984;38.0;640.4495;20.59115;7.834315;1.0;1.432975;12.54968;81.1234;0.4071361;-0.09067454;3.080118;2.747208;73.06736;0.07908209;0.1555131;0.4765214;0.2183138;0.004125065;-0.01403134;0.4447031;0.3492559;0.01566043;82.08837;0.9998774;9.102175;8404.0;0.11040303085678202;0.889596969143218;"gamma"
0.7487461;56.16151;7.438891;4.516992;11.15117;2.137782;60.39673;-1.782069;0.1185837;-0.03649196;12.0;89.26669;12.85437;6.759619;1.0;-1.017438;46.22799;-98.92985;-0.4403007;-0.2906288;2.112923;2.321087;55.91988;0.1831292;0.3141133;0.3887256;0.2785136;0.01137244;0.02049042;0.3296995;0.3289433;0.116227;109.1977;0.9932532;164.8679;8405.0;0.737413852756024;0.262586147243976;"proton"
0.7383349;57.5408;7.52287;-0.7142315;4.40448;0.4836857;59.97279;-0.2961031;0.1781282;0.6567822;11.0;82.75157;13.43345;4.534655;1.0;-0.8189137;76.95107;-103.6255;-0.1095101;0.3846772;2.203247;2.249016;78.12766;0.1382488;0.2576744;0.4442981;0.3248726;-0.008711959;-0.04823472;0.4024111;0.3576794;0.1131419;129.0725;0.9936063;206.8887;8406.0;0.8029695265403453;0.19703047345965471;"proton"
0.9783755;59.00028;7.910863;-0.1852215;4.955337;0.5523472;65.79342;-0.7612645;9.945482;-0.3199077;24.0;189.8607;21.79423;7.824723;2.0;0.6613423;108.1266;-59.15885;0.5274464;0.02030318;2.373888;1.884547;75.59632;0.06822674;0.1309167;0.3261918;0.1700461;-0.1334818;-0.003221819;3.087246;3.02959;1.161976;123.2523;0.397527;116.1812;8407.0;0.9858902220645156;0.014109777935484449;"proton"
0.8870375;57.1701;8.419105;0.3297267;14.96531;1.186326;60.33178;1.702452;1.16748;1.437456;14.0;117.8675;11.58713;7.502514;1.0;0.6325776;90.98799;9.106775;0.1682908;0.3897453;2.069465;2.022991;41.57543;0.1448037;0.2639129;0.3906739;0.3254703;0.07029566;-0.0429229;1.041196;0.8829225;0.5328222;91.44259;0.8613769;59.50427;8408.0;0.8591901264409644;0.14080987355903557;"proton"
0.9100019;58.21958;11.57371;1.612955;26.19576;1.159847;61.00626;-0.7892823;0.6560563;0.2802361;26.0;300.9164;17.99822;7.938974;1.0;1.087537;85.61693;64.56642;0.07518047;-0.06903786;2.245252;2.55735;65.91693;0.08463246;0.163304;0.3048029;0.1650071;-0.01263463;0.02455133;0.7942439;0.7237989;0.4413974;107.2338;0.9041556;55.33569;8409.0;0.9191878189920027;0.08081218100799732;"proton"
0.7239801;55.77905;7.50841;-1.757535;5.643208;-0.04754293;60.38466;0.3691705;0.199977;-0.6785555;11.0;82.59251;14.54609;5.581814;1.0;0.5796589;-98.28735;27.59127;0.1040333;-0.7278401;1.617188;2.533799;72.68254;0.1304289;0.2550437;0.4292991;0.2250443;0.01429542;0.02889801;0.426377;0.3899666;0.8533356;102.0866;-0.6574735;159.5658;8410.0;0.9091810913901276;0.09081890860987248;"proton"
0.7938965;56.66648;7.699257;0.6702189;5.502864;0.8099652;60.63877;0.9943505;0.3326249;0.5372937;16.0;123.1881;13.63178;7.505485;1.0;0.2292063;-59.18224;-21.01852;-0.2983678;0.1018055;2.161438;2.205932;53.00371;0.1066597;0.1993645;0.4443771;0.2467324;0.01255709;-0.01060645;0.5584226;0.5184436;-0.1120483;62.80379;-0.9937291;11.73843;8411.0;0.07893560023620348;0.9210643997637966;"gamma"
0.7366433;57.2043;8.909969;0.4359308;17.09899;1.147065;60.22925;-1.20492;0.2001368;-0.07605048;13.0;115.8296;10.61107;7.039183;1.0;0.06271065;53.25257;12.92455;0.361303;-0.7002621;2.528474;3.259629;39.70082;0.1511314;0.2910621;0.3472921;0.3472921;-0.01604431;0.01407938;0.4298159;0.374529;-0.1753883;54.79854;0.9846588;17.1666;8412.0;0.06787814907406794;0.932121850925932;"gamma"
1.018859;57.84437;7.870524;0.4025851;8.342087;1.063368;61.33695;2.046319;0.829935;-1.074274;33.0;259.7273;35.97487;7.188861;2.0;1.542376;-127.7315;-44.01598;0.240272;-0.009091957;1.952124;2.312145;94.37204;0.05957662;0.1141736;0.3246999;0.09949116;-0.01385481;-0.03663873;0.8970984;0.8563745;1.210522;135.1027;-0.3525311;190.1271;8413.0;0.9619848601085468;0.03801513989145316;"proton"
0.7659498;57.95289;7.141566;-0.7406424;4.346965;0.6438358;60.79056;-0.145071;0.2687716;0.6267184;13.0;92.84036;14.97106;5.685976;1.0;-1.380201;-116.4272;2.519343;-0.1896759;-0.3225531;1.765761;2.088899;73.14665;0.1184226;0.2306514;0.3645478;0.2163077;0.02580456;0.03502855;0.4980932;0.5139481;-1.358565;116.4544;-0.2106416;123.788;8414.0;0.9447857155805464;0.055214284419453634;"proton"
0.8015894;55.9696;7.804429;-0.5180167;4.612796;0.6356314;60.6144;0.3263757;0.4621382;0.2252396;20.0;156.0886;16.57409;8.551879;1.0;0.3713194;88.88055;4.206599;-0.1073679;-0.3839212;1.956804;2.2993;57.08544;0.07671923;0.1532834;0.3444286;0.1172958;0.02369832;0.008693578;0.6625944;0.6015998;0.3240261;88.98004;0.9479613;144.2445;8415.0;0.6638398456937602;0.33616015430623986;"proton"
0.8308836;57.13244;7.272263;5.584921;12.61977;2.253944;59.95875;4.697512;0.10624;-1.822882;12.0;87.26716;12.24322;5.588093;1.0;-1.475175;-91.17218;98.83385;0.3135687;0.2000682;2.054775;2.182475;64.10941;0.1965041;0.3078773;0.2553467;0.3145361;3.399718E-4;0.01224541;0.3120684;0.2838864;-0.6494751;134.4637;-0.7964014;189.5286;8416.0;0.9494969406407187;0.05050305935928134;"proton"
0.6530129;56.57409;8.522361;0.8386782;8.444825;0.723834;60.07354;-1.097741;0.1396614;-0.2324623;11.0;93.74597;14.35563;5.122756;1.0;-0.5198482;-61.00185;139.0899;-0.142005;1.1312;2.255236;3.176277;75.85354;0.1558693;0.2821015;0.3704963;0.3216392;0.01452042;0.004096062;0.3563214;0.3194933;0.6376327;151.879;-0.8035072;101.5248;8417.0;0.9456585181353183;0.05434148186468166;"proton"
0.8918231;58.3097;7.741331;2.148425;5.62435;1.562687;63.08564;-2.094721;16.45908;0.3027316;11.0;85.15464;34.39357;5.146791;2.0;1.431609;-54.00648;-53.85461;-0.307681;-0.4395071;1.260481;2.626652;100.291;0.1565965;0.2804;0.3478817;0.2194816;-0.1085589;-0.0848119;3.868177;3.789901;0.647619;76.26938;-0.7975225;60.61841;8418.0;0.957095855070276;0.04290414492972397;"proton"
0.9052657;57.75177;10.07267;2.787661;29.28779;1.671583;60.93505;15.05812;1.920473;3.550493;23.0;231.6713;20.11815;6.450026;1.0;-0.175515;-29.73387;36.59324;0.6550366;0.4518791;2.790638;2.494246;80.12758;0.1103815;0.2093625;0.357159;0.1436684;0.03845263;-0.0163051;1.35535;1.003552;0.7129342;47.15049;-0.756446;119.8307;8419.0;0.8235910242194489;0.1764089757805511;"proton"
0.9963848;58.07038;11.52287;0.7590181;30.94366;0.9714733;62.20471;-0.809684;1.127088;0.2862719;24.0;276.5488;14.3055;9.363842;1.0;-1.54221;97.10856;-75.27382;-0.157215;-0.6313203;2.026605;2.842451;40.7409;0.09342487;0.1768251;0.4033138;0.1867111;0.03365619;-0.02685526;1.039291;0.9711151;-0.8828057;122.8667;0.6349862;152.0301;8420.0;0.9357518428440035;0.06424815715599648;"proton"
0.80826;57.25346;6.496034;-0.7203391;2.675399;0.5554028;61.0032;0.4621978;0.3513825;0.8160583;13.0;84.44845;16.07696;7.169878;2.0;1.009174;-151.9457;6.346006;0.1190161;-0.01216685;1.605984;2.723952;65.34202;0.1140393;0.2179481;0.2566302;0.2181631;0.01008822;0.02300946;0.56952;0.5336597;1.050914;152.0781;-0.4967776;193.0554;8421.0;0.9503467922036729;0.04965320779632704;"proton"
0.8643363;57.44729;9.146983;-0.3061887;10.81888;0.492241;62.54161;0.2898288;1.286056;-0.2957434;23.0;210.3806;19.69148;7.390023;1.0;0.2807767;-78.0585;82.53997;0.112206;0.02168326;2.005083;2.320747;73.67826;0.07820232;0.1504009;0.3782656;0.1523478;0.04147198;-0.01813248;1.109117;1.028474;1.094072;113.6045;-0.4588708;161.2951;8422.0;0.910402821048403;0.08959717895159698;"proton"
